id,name,process_code,description,process_description
data/random_tenders/692742-2024,Levering & onderhoud grote elektrische bedrijfswagens n.a.v. geen geschikte inschrijvingen,neg-wo-call,Levering van in ieder geval 3 grote (elektrische) bedrijfswagens (Renault Master) in een raamovereenkomst. De raamovereenkomst heeft een initiële duur van 2 jaar met 2 maal een optie om met 2 jaar te verlengen (totale duur van 6 jaar). Gedurende deze contractduur zullen naar verwachting nog eens 8 extra bedrijfswagens besteld. Circa 10 - 15 stuks,Bij de initiële aanbesteding van elektrische lichte bedrijfswagens met Tendernednr TN456051 is destijds één inschrijving binnengekomen voor perceel 3 (lichte bedrijfswagens groot). Na voorlopige gunning is in het verificatiegesprek naar voren gekomen dat inschrijver niet kan voldoen aan bepaalde eisen in het PvE waardoor de opdracht niet is gegund.
data/random_tenders/705360-2024,RAD|Mendix Advanced Business Engineer - Scrum Master  - Cluster BCO,restricted,"Is het in goede banen leiden van het ontwikkelen van applicaties jouw passie? En wil jij als Scrummaster het verschil maken in de ontwikkeling van de dienstverlening van een wereldstad? Maar jij bent óók van het ontwikkelen van applicaties en wil jij Mendix Advanced Business Engineer - Scrum Master het verschil maken in de ontwikkeling van de dienstverlening van een wereldstad? Dan hebben wij de perfecte klus voor jou.
",
data/random_tenders/684283-2024,A08.465.2024 Levering strooizout,open,"De gemeenten Leiden, Leiderdorp, Oegstgeest en Zoeterwoude willen een nieuwe raamovereenkomst afsluiten met maximaal één leverancier voor de levering van strooizout (vacüumzout). Voor een uitgebreide beschrijving van de werkzaamheden wordt verwezen naar de aanbestedingsleidraad en het programma van eisen.",
data/random_tenders/691986-2024,WFRL-11-31008 Beveiligingsdienstverlening,open,"De aanbestede Opdracht omvat:
1. Objectbeveiliging en mobiele surveillances;
2. Alarmopvolging;
3. Meldkamerdiensten
 4. Aanvullende dienstverlening op afroep.

De af te sluiten raamovereenkomst heeft als ingangsdatum 01-08-2024. De gewenste looptijd is drie (3) jaar met een optie tot verlenging onder dezelfde condities en voorwaarden van maximaal één (1) x 1 jaar.
Indien de verlengingsoptie door Opdrachtgever wordt uitgeoefend, eindigt deze Raamovereenkomst van rechtswege op 31-07-2028.
 
",
data/random_tenders/666032-2024,Helium recovery system,open,"This tender concerns the supply, installation, commissioning and maintenance of a helium recovery installation. This helium recovery installation includes:
• Liquefiers.
• Purifier.
• Helium transport dewar.
• Compressor.
• Gas balloon.
• Gas storage, where existing UU gas bottles can be used.

The contractor must connect the entire helium recovery installation to the existing pipelines   (see appendix C, Technical drawings) and deliver it in working order. Any work on the pipelines is not part of the assignment
 
",
data/random_tenders/686959-2024,22490 | Open Marktconsultatie Renovatie/Nieuwbouw Green Gatwick te Amsterdam,open,Dit betreft een open markconsultatie voor het volgende project: Renovatie/Nieuwbouw Green Gatwick te Amsterdam. Dit betreft geen aanbestedingsprocedure zoals bedoeld in de Aanbestedingswet of het ARW. De procedure van de marktconsultatie is nader beschreven in het bij deze publicatie behorende Markconsultatiedocument Green Gatwick. Dit betreft een open markconsultatie voor het volgende project: Renovatie/Nieuwbouw Green Gatwick te Amsterdam. Dit betreft geen aanbestedingsprocedure zoals bedoeld in de Aanbestedingswet of het ARW. De procedure van de marktconsultatie is nader beschreven in het bij deze publicatie behorende Markconsultatiedocument Green Gatwick.,
data/random_tenders/664778-2024,Warme dranken ,open,"Het doel van deze aanbesteding is het afsluiten van een overeenkomst met 1 opdrachtnemer ten behoeve van koude en warme drankenautomaten voor de termijn van 4 jaar, met mogelijkheid tot verlenging van 4 x 1 jaar, voor 11 automaten.

De gemeente Hof van Twente is een Fairtrade gemeente, het leveren van Fairtrade koffie is een harde eis. Tevens dient de chocolademelk Fairtrade te zijn. Daar we vitaliteit belangrijk vinden, stellen we het op prijs om een chocolademelk te leveren met minder suiker en een niet gesuikerde melk (topping).
Gedurende het contract dient het mogelijk te zijn zonder extra kosten (buiten de in het prijzenblad opgenomen kosten) te maken om automaten extra te laten plaatsen of automaten te verminderen. Dit kan ook zijn op locaties waar de afdeling bedrijfsvoering verantwoordelijk voor is/wordt. U kunt hierbij denken aan bijvoorbeeld de aangrenzende bibliotheek.

Omschrijving van de opdracht
De opdracht 'Koffie- en drankautomaten' bestaat uit:
Het leveren, (ver)plaatsen en gebruiksklaar opstellen van 11 automaten op de locaties Gemeentehuis, Bibliotheek, Salut van de opdrachtgever;

Leveren van Fairtrade (automaat) ingrediënten;
Voorraadbeheer te voeren over de (automaat) ingrediënten.
Preventief en correctief onderhoud van de automaten;
Het verzorgen van de automaten voor de uitgebreide (wekelijkse) schoonmaak (service).
Het begeleiden zolang nodig wordt geacht van onze medewerkers met een afstand tot de arbeidsmarkt m.b.t. de dagelijkse schoonmaak/spoeling en/of bijvullen.
Het trainen van deze medewerkers voor de implementatie plaatsvindt.
Het recyclen/hergebruiken van koffiedik.

",
data/random_tenders/664779-2024,Q3-2024 Publicatie van gegunde opdrachten DAS - Dynamisch aankoopsysteem casco bedrijfsvoertuigen,oth-single,"Publicatie van gegunde opdracht Q3-2024 (juli t/m september). Extern buiten de DAS gegund na geen of geen geschikte aanbiedingen: 3 occasions uit diverse RDC-segmenten.

Het doel van het dynamisch aankoopsysteem voor casco bedrijfsvoertuigen is om te voorzien in rechtmatige en doelmatige aanschaf van zowel nieuwe als gebruikte voertuigen, onderdelen en het laten uitvoeren van reparaties, het onderhoud en de levering van banden (ROB) aan deze voertuigen. Deze aanbesteding omvat de verwerving van bedrijfsvoertuigen in zoveel mogelijk merken en typen in alle RDC segmenten voor nieuwe bedrijfsvoertuigen en occasions.",
data/random_tenders/691795-2024,Zomermaaien vaarland cluster 24,open,Zomermaaien vaarland cluster 24,
data/random_tenders/675941-2024,Projectmanager Mobiliteit- Cluster SO,restricted,"Jij bent van het inhoudelijk en procesmatig (in wisselende verhoudingen) opzetten van een opdracht (project, proces of programma) en aansturen van het projectteam met vakinhoudelijke specialisten.
 
",
data/random_tenders/682839-2024,10 jaar Onderhoud Twin Agent Blussysteem,neg-wo-call,"Total Feuerschutz is als OEM fabrikant systeemverantwoordelijk voor
het complete Twin Agent blussysteem en daarmee tevens
verantwoordelijk voor juiste inzet van de Twin Agent Blussystemen in
gebruik bij Defensie.
Het onderhoud aan de Twin Agent blussystemen moet worden
uitgevoerd conform de richtlijnen en de meest recente operating &
maintenance manuals. Alleen de OEM fabrikant Total Feuerschutz
heeft hierover de beschikking.
Er worden specifieke eisen gesteld aan de te gebruiken reservedelen en
aan de opleidingen voor monteurs betreffende het uitvoeren van
onderhoud aan het Twin Agent Blussysteem. Alleen Total Feuerschutz
heeft de kennis & kunde om de juiste reservedelen te leveren en juiste
opleidingen te geven.
Doordat Total Feuerschutz systeemverantwoordelijk is voor het Twin
Agent Blussysteem, heeft Total Feuerschutz de richtlijnen, operating &
maintenance manuals, de kennis & kunde, reservedelen en opleiding
van de Twin Agent blussystemen overgedragen aan DNM Industrial
Firefighting die als exclusief partner als enige in staat is om preventief,
correctief en modificatief onderhoud aan Twin Agent Blussystemen op
de Nederlandse markt uit te voeren
DNM Industrial Firefighting is als gevolg van deze exclusiviteit als
enige in staat is tot het uitvoeren van preventief, correctief en
modificatief onderhoud aan de Twin Agent Blussystemen in gebruik
bij het Nederlandse Ministerie van Defensie. DNM Industrial
Firefighting beschikt als gevolg van deze exclusiviteit eveneens als
enige over de juiste reservedelen van Total Feuerschutz en ter zake
kundig opgeleide monteurs.
Het Ministerie van Defensie heeft op 1 september 2024 23 stuks Twin
Agent blussystemen in bezit en wenst hiervoor en eventuele extra
benodigde systemen het preventief, correctief en modificatief
onderhoud te contracteren. Deze werkzaamheden kunnen door de
hiervoor genoemde exclusiviteit van DMB Industrial Firefighting
alleen door hen uitgevoerd worden voor het Ministerie van Defensie.",
data/random_tenders/689611-2024,"Levering, onderhoud en Keuring van Reddingsvesten en Personal Locator Beacons (PLB)",open,"De Opdracht omvat de levering, het onderhoud en de Keuring van Reddingsvesten en Personal Location Beacons (PLB’s) bestemd voor Politie medewerkers die werken op of in de nabijheid van water.

",
data/random_tenders/677376-2024,Europese aanbesteding volgens de openbare procedure voor de uitvoering van afvalverwerking ten behoeve van BPRC,open,"BPRC wenst een leverancier te contracteren ten behoeve van afvalverwerking. € 500.000,- over vier (4) jaar.",
data/random_tenders/682755-2024,Europese aanbesteding Collectieve Inkomensverzekering,open,"Het doel van de aanbesteding is het sluiten van een Overeenkomst met één (1) Opdrachtnemer met betrekking tot de Collectieve Inkomensverzekering voor alle medewerkers van Onderwijsstichting Zelfstandige Gymnasia (OSZG). Euro 560.000,00",
data/random_tenders/703591-2024,Europese openbare aanbesteding voor Inspectie Kunstwerken,open,"De gemeente Dijk en Waard wenst een raamovereenkomst af te sluiten voor inspectie van Kunstwerken. Het onderwerp van de aanbesteding bestaat uit het visueel inspecteren van civieltechnische kunstwerken onder andere bruggen, tunnels, damwanden en geluidsschermen. De uitvraag betreft hier B1, B2 en een C2 inspectie volgens de CUR 117:2020 conditiemeting conform NEN 2767-4 voor het civieltechnisch areaal van de Gemeente Dijk en Waard. De gemeente Dijk en Waard wenst een raamovereenkomst af te sluiten voor inspectie van Kunstwerken. Het onderwerp van de aanbesteding bestaat uit het visueel inspecteren van civieltechnische kunstwerken onder andere bruggen, tunnels, damwanden en geluidsschermen. De uitvraag betreft hier B1, B2 en een C2 inspectie volgens de CUR 117:2020 conditiemeting conform NEN 2767-4 voor het civieltechnisch areaal van de Gemeente Dijk en Waard.",
data/random_tenders/668942-2024,Ecoloog provincie Overijssel,open,"Ecoloog provincie Overijssel
",
data/random_tenders/676298-2024,Hogeschool van Hall Larenstein schoonmaakonderhoud,open,"Schoonmaakdiensten voor de 2 gebouwen van Hogeschool van Hall Larenstein in Velp (Gld) en Leeuwarden, verdeeld over 3 percelen, waaronder voedingsmiddelenhallen. -",
data/random_tenders/698604-2024,Mini-tank en mini-jeep adventure NMM,neg-wo-call,"Beschikbaar stellen en operationeel houden van all-electric apparatuur voor het doel van een mini-tank en mini-jeep adventure. Tenminste 3 mini-tanks (geschikt voor personen van 1,35m tot 2,0m) en tenminste 4 mini-jeeps (geschikt voor kinderen vanaf 4 jaar)","SKD is voornemens een beroep te doen op artikel 2.32 lid 1 sub b2 Aw2012. Niet is gebleken dat er andere marktpartijen in staat zijn de behoefte van SKD in te vullen.

Zie bijlage voor de nadere onderbouwing.
De bijlage is eventueel ook op te vragen via TenderNed."
data/random_tenders/682340-2024,SOK Aanleg en Onderhoud openbare verlichting 2024-2032 Arnhem ,restricted,Duurzaam samenwerken aan de openbare verlichting van gemeente Arnhem.,
data/random_tenders/699090-2024,Kolken Reinigen 2025-2029,open,"De dienst betreft:
- Het reinigen van straat- en trottoirkolken
- Het reinigen van lijnontwateringssystemen
- Het vastleggen en registreren van kenmerken en toestandsaspecten
- Beschikbaarstelling materieel
- Bijkomende werkzaamheden Reinigen kolken, standaard ca. 265000 st
Reinigen kolken, handmatig ca. 5100 st
Riolering reinigen, lijngoot met vergr. rooster. ca. 6250 st
Reinigen zandvangers. ca. 225 st",
data/random_tenders/689935-2024,Elektrische veegmachines,open,Betreft aanbesteding voor het leveren van 3 elektrische veegwagens voor de eisen zie Programma van Eisen. 1.275.000,
data/random_tenders/670099-2024,Managementassistent - cluster BCO,restricted,"Jij wil met jouw organisatorisch talent onze afdeling, en daarmee de stad, graag vooruithelpen. Jij levert graag je bijdrage in een dynamische werkomgeving, als spin in het web kom jij graag de afdeling Financial Reporting versterken.
 
",
data/random_tenders/682686-2024,10600102980 - OM - Procesadviseur,restricted,OM wenst een procesadviseur in te huren ,
data/random_tenders/688800-2024,Marktplein Inhuur gemeente Utrecht – kwartaalrapportage Q4 2024,neg-wo-call,"Het betreft de kwartaalrapportage Q4 2024 (te weten augustus t/m oktober) van gegunde opdrachten van het Marktplein inhuur gemeente Utrecht, behorend bij DAS met TenderNed kenmerk 283407, Mercell kenmerk T2017. Het betreft alle tijdelijke inhuuruitvragen van schaal 10 en hoger. Aangezien publicatie gegunde opdrachten binnen 30 dagen per kwartaal achteraf plaats moet vinden, zijn zowel geraamde als definitieve waarde niet in te vullen. Tijdelijke inhuur is net gestart en het is onbekend of er gebruik gemaakt gaat worden van eventuele verlengingsopties e.d.","Het betreft de kwartaalrapportage Q4 2024 (te weten augustus t/m oktober) van gegunde opdrachten van het Marktplein inhuur gemeente Utrecht, behorend bij DAS met TenderNed kenmerk 283407, Mercell kenmerk T2017."
data/random_tenders/670060-2024,TERUGGETROKKEN Europese aanbesteding WTB Onderhoud Stichting voor Christelijk Voortgezet Onderwijs voor Zuidoost-Utrecht (CVO Groep),open,Preventief en correctief onderhoud werktuigbouwkundige installaties. ,
data/random_tenders/675469-2024,Droog maaien Houtkade Polsbroek,open,Droog maaien Houtkade Polsbroek,
data/random_tenders/659215-2024,DAS ICT Touchscreens,restricted,"Welkom op het DAS voor de levering van Touchscreens voor Christelijke Scholengroep De Waard te Oud-Beijerland. Via dit DAS worden op rechtmatige wijze diverse producten ingekocht op het gebied van touchscreens. Hiermee wordt beoogd een diversiteit aan aanbieders aan te spreken en de vraag en aanbod op zo'n goed mogelijke wijze bij elkaar te brengen. 

Dit DAS wordt gepubliceerd op grond van de aanbestedingswet 2012, en valt hiermee onder de Europese richtlijn 2014/24/EU De omvang van de opdracht is financieel niet uit te drukken. De opdracht omvat alle touchscreens en toebehoren die nodig zijn voor een organisatie als Christelijke Scholengroep De Waard met 2779 leerlingen en 360 medewerkers.",
